"id";"steam_image_api";"appid";"game_name";"release_date";"developer";"publisher";"price";"uploaded_game_image"
1662;"https://cdn.akamai.steamstatic.com/steam/apps/233110/header.jpg?t=1460910080";233110;"Defense Technica";"2013-10-24";"Kuno Interactive";"Kuno Interactive";11.99;"/placeholder.png"
1663;"https://cdn.akamai.steamstatic.com/steam/apps/233130/header.jpg?t=1627918119";233130;"Shadow Warrior";"2013-09-26";"Flying Wild Hog";"Devolver Digital";29.99;"/placeholder.png"
1664;"https://cdn.akamai.steamstatic.com/steam/apps/233150/header.jpg?t=1659054136";233150;"LUFTRAUSERS";"2014-03-18";"Vlambeer";"Devolver Digital";6.99;"/placeholder.png"
1665;"https://cdn.akamai.steamstatic.com/steam/apps/233190/header.jpg?t=1650905619";233190;"Final Exam";"2013-11-05";"Mighty Rocket Studio";"Focus Home Interactive";6.99;"/placeholder.png"
1666;"https://cdn.akamai.steamstatic.com/steam/apps/233210/header.jpg?t=1447357501";233210;"Air Conflicts: Vietnam";"2013-10-02";"Games Farm";"Games Farm";11.39;"/placeholder.png"
1667;"https://cdn.akamai.steamstatic.com/steam/apps/233230/header.jpg?t=1666983924";233230;"Kairo";"2013-04-24";"Locked Door Puzzle";"Lupus Studios Limited";3.99;"/placeholder.png"
1668;"https://cdn.akamai.steamstatic.com/steam/apps/233270/header.jpg?t=1617126646";233270;"Far Cry 3 - Blood Dragon";"2013-05-01";"Ubisoft Montreal";"Ubisoft";12.49;"/placeholder.png"
1669;"https://cdn.akamai.steamstatic.com/steam/apps/233290/header.jpg?t=1503075903";233290;"Murdered: Soul Suspect";"2014-06-05";"Airtight Games";"Square Enix";19.99;"/placeholder.png"
1670;"https://cdn.akamai.steamstatic.com/steam/apps/233310/header.jpg?t=1671135156";233310;"Avadon 2: The Corruption";"2013-10-30";"Spiderweb Software";"Spiderweb Software";6.99;"/placeholder.png"
1671;"https://cdn.akamai.steamstatic.com/steam/apps/233350/header.jpg?t=1573226855";233350;"Sudeki";"2014-02-24";"Climax Studios";"Climax Group";4.99;"/placeholder.png"
1672;"https://cdn.akamai.steamstatic.com/steam/apps/233410/header.jpg?t=1447357520";233410;"Tomb Raider - The Final Hours Digital Book";"2013-03-07";"Geoff Keighley";"Geoff Keighley";1.59;"/placeholder.png"
1673;"https://cdn.akamai.steamstatic.com/steam/apps/233450/header.jpg?t=1675072765";233450;"Prison Architect";"2015-10-06";"Introversion Software";"Paradox Interactive";23.79;"/placeholder.png"
1674;"https://cdn.akamai.steamstatic.com/steam/apps/233470/header.jpg?t=1636381125";233470;"Evoland";"2013-04-04";"Shiro Games";"Shiro Games";6.99;"/placeholder.png"
1675;"https://cdn.akamai.steamstatic.com/steam/apps/233510/header.jpg?t=1478644465";233510;"Lunnye Devitsy";"2009-07-01";"Boss Baddie";"Boss Baddie";0.0;"/placeholder.png"
1676;"https://cdn.akamai.steamstatic.com/steam/apps/233550/header.jpg?t=1653311774";233550;"Another World – 20th Anniversary Edition";"2013-04-04";"Eric Chahi;DotEmu";"The Digital Lounge";6.99;"/placeholder.png"
1677;"https://cdn.akamai.steamstatic.com/steam/apps/233720/header.jpg?t=1667320893";233720;"Surgeon Simulator";"2013-04-19";"Bossa Studios";"Bossa Studios";6.99;"/placeholder.png"
1678;"https://cdn.akamai.steamstatic.com/steam/apps/233740/header.jpg?t=1579973265";233740;"Organ Trail: Director's Cut";"2013-03-19";"The Men Who Wear Many Hats";"The Men Who Wear Many Hats";3.99;"/placeholder.png"
1679;"https://cdn.akamai.steamstatic.com/steam/apps/233840/header.jpg?t=1655730300";233840;"Worms Clan Wars";"2013-08-15";"Team17 Digital Ltd";"Team17 Digital Ltd";18.99;"/placeholder.png"
1680;"https://cdn.akamai.steamstatic.com/steam/apps/233860/header.jpg?t=1672941759";233860;"Kenshi";"2018-12-06";"Lo-Fi Games";"Lo-Fi Games";22.99;"/placeholder.png"
1681;"https://cdn.akamai.steamstatic.com/steam/apps/233980/header.jpg?t=1616401773";233980;"UnEpic";"2014-07-25";"@unepic_fran";"@unepic_fran";9.99;"/placeholder.png"
1682;"https://cdn.akamai.steamstatic.com/steam/apps/234080/header.jpg?t=1631586538";234080;"Castlevania: Lords of Shadow – Ultimate Edition";"2013-08-27";"MercurySteam - Climax Studios";"Konami Digital Entertainment";19.99;"/placeholder.png"
1683;"https://cdn.akamai.steamstatic.com/steam/apps/234140/header.jpg?t=1634068672";234140;"Mad Max";"2015-09-01";"Avalanche Studios;Feral Interactive (Mac);Feral Interactive (Linux)";"Warner Bros. Interactive Entertainment;Feral Interactive (Mac);Feral Interactive (Linux)";15.99;"/placeholder.png"
1684;"https://cdn.akamai.steamstatic.com/steam/apps/234160/header.jpg?t=1667297857";234160;"Strike Suit Infinity";"2013-04-30";"Born Ready Games Ltd.";"Born Ready Games";4.99;"/placeholder.png"
1685;"https://cdn.akamai.steamstatic.com/steam/apps/234190/header.jpg?t=1667232597";234190;"Receiver";"2013-04-29";"Wolfire Games";"Wolfire Games";3.99;"/placeholder.png"
1686;"https://cdn.akamai.steamstatic.com/steam/apps/234270/header.jpg?t=1673456654";234270;"Ken Follett's The Pillars of the Earth";"2017-08-15";"Daedalic Entertainment";"Daedalic Entertainment";26.99;"/placeholder.png"
1687;"https://cdn.akamai.steamstatic.com/steam/apps/234290/header.jpg?t=1447357593";234290;"Zack Zero";"2013-04-29";"Crocodile Entertainment";"Crocodile Entertainment";1.99;"/placeholder.png"
1688;"https://cdn.akamai.steamstatic.com/steam/apps/234330/header.jpg?t=1660600011";234330;"MARVEL Puzzle Quest";"2013-12-05";"Demiurge Studios";"D3 Go!";0.0;"/placeholder.png"
1689;"https://cdn.akamai.steamstatic.com/steam/apps/234350/header.jpg?t=1447357600";234350;"Luxor 2 HD";"2013-05-13";"MumboJumbo";"MumboJumbo";6.99;"/placeholder.png"
1690;"https://cdn.akamai.steamstatic.com/steam/apps/234370/header.jpg?t=1591802512";234370;"Shattered Haven";"2013-03-18";"Arcen Games, LLC";"Arcen Games, LLC";6.99;"/placeholder.png"
1691;"https://cdn.akamai.steamstatic.com/steam/apps/234390/header.jpg?t=1669818259";234390;"Teleglitch: Die More Edition";"2013-07-24";"Test3 Projects";"Paradox Interactive";8.99;"/placeholder.png"
1692;"https://cdn.akamai.steamstatic.com/steam/apps/234490/header.jpg?t=1447357608";234490;"Rush Bros.";"2013-05-24";"XYLA Entertainment";"Digital Tribe";7.19;"/placeholder.png"
1693;"https://cdn.akamai.steamstatic.com/steam/apps/234630/header.jpg?t=1667844333";234630;"Project CARS";"2015-03-15";"Slightly Mad Studios";"Slightly Mad Studios;BANDAI NAMCO Entertainment";23.39;"/placeholder.png"
1694;"https://cdn.akamai.steamstatic.com/steam/apps/234650/header.jpg?t=1615973256";234650;"Shadowrun Returns";"2013-07-25";"Harebrained Schemes";"Paradox Interactive";10.99;"/placeholder.png"
1695;"https://cdn.akamai.steamstatic.com/steam/apps/234670/header.jpg?t=1580310635";234670;"NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD";"2013-10-24";"CyberConnect2 Co. Ltd.";"BANDAI NAMCO Entertainment";14.99;"/placeholder.png"
1696;"https://cdn.akamai.steamstatic.com/steam/apps/234820/header.jpg?t=1673172236";234820;"Driver Fusion - The Best Driver & Device Solution";"2013-05-06";"Treexy";"Treexy";0.0;"/placeholder.png"
1697;"https://cdn.akamai.steamstatic.com/steam/apps/234900/header.jpg?t=1667173233";234900;"Anodyne";"2013-03-22";"Sean Han Tani;Marina Kittaka";"Analgesic Productions";6.99;"/placeholder.png"
1698;"https://cdn.akamai.steamstatic.com/steam/apps/234920/header.jpg?t=1568759973";234920;"Dyscourse";"2015-03-25";"Owlchemy Labs";"Owlchemy Labs";10.99;"/placeholder.png"
1699;"https://cdn.akamai.steamstatic.com/steam/apps/234940/header.jpg?t=1556008903";234940;"The 39 Steps";"2013-04-25";"The Story Mechanics";"The Secret Experiment";3.99;"/placeholder.png"
1700;"https://cdn.akamai.steamstatic.com/steam/apps/235070/header.jpg?t=1447357644";235070;"Bad Bots";"2013-05-17";"Point Five Projects";"Digital Tribe";3.99;"/placeholder.png"
1701;"https://cdn.akamai.steamstatic.com/steam/apps/235210/header.jpg?t=1644283470";235210;"STRIDER™ / ストライダー飛竜®";"2014-02-19";"Double Helix Games;Capcom";"Capcom";11.99;"/placeholder.png"
1702;"https://cdn.akamai.steamstatic.com/steam/apps/235250/header.jpg?t=1510129510";235250;"Super Sanctum TD";"2013-05-09";"Coffee Stain Studios";"Coffee Stain Publishing";3.99;"/placeholder.png"
1703;"https://cdn.akamai.steamstatic.com/steam/apps/235320/header.jpg?t=1613640567";235320;"Original War";"2014-01-27";"Altar Games";"Bohemia Interactive";3.99;"/placeholder.png"
1704;"https://cdn.akamai.steamstatic.com/steam/apps/235340/header.jpg?t=1617641223";235340;"Prime World";"2014-03-31";"Nival";"Nival";0.0;"/placeholder.png"
1705;"https://cdn.akamai.steamstatic.com/steam/apps/235360/header.jpg?t=1570455408";235360;"Prime World: Defenders";"2013-06-05";"Nival";"Nival";6.99;"/placeholder.png"
1706;"https://cdn.akamai.steamstatic.com/steam/apps/235380/header.jpg?t=1673539368";235380;"Blitzkrieg 3";"2017-06-02";"Nival";"Nival";7.19;"/placeholder.png"
1707;"https://cdn.akamai.steamstatic.com/steam/apps/235400/header.jpg?t=1657722743";235400;"King’s Bounty: Legions";"2013-12-10";"Nival";"Nival";0.0;"/placeholder.png"
1708;"https://cdn.akamai.steamstatic.com/steam/apps/235460/header.jpg?t=1663047262";235460;"METAL GEAR RISING: REVENGEANCE";"2014-01-09";"PlatinumGames";"Konami Digital Entertainment";19.99;"/placeholder.png"
1709;"https://cdn.akamai.steamstatic.com/steam/apps/235520/header.jpg?t=1661252229";235520;"The White Laboratory";"2019-03-28";"Laboratory Systems";"Laboratory Systems;Gamera Game";7.19;"/placeholder.png"
1710;"https://cdn.akamai.steamstatic.com/steam/apps/235540/header.jpg?t=1656431954";235540;"Warhammer: End Times - Vermintide";"2015-10-23";"Fatshark";"Fatshark";22.99;"/placeholder.png"
1711;"https://cdn.akamai.steamstatic.com/steam/apps/235600/header.jpg?t=1674234048";235600;"Tom Clancy’s Splinter Cell Blacklist";"2013-08-23";"Ubisoft Toronto";"Ubisoft";16.99;"/placeholder.png"
1712;"https://cdn.akamai.steamstatic.com/steam/apps/235620/header.jpg?t=1660753288";235620;"Small World 2";"2013-12-11";"Days of Wonder";"Days of Wonder;Asmodee Digital";6.99;"/placeholder.png"
1713;"https://cdn.akamai.steamstatic.com/steam/apps/235660/header.jpg?t=1563274911";235660;"Eador: Genesis";"2013-10-14";"Alexey Bokulev;Snowbird Games";"Snowbird Games";3.99;"/placeholder.png"
1714;"https://cdn.akamai.steamstatic.com/steam/apps/235720/header.jpg?t=1447357685";235720;"Cubetractor";"2013-05-29";"Ludochip";"Ludochip";3.99;"/placeholder.png"
1715;"https://cdn.akamai.steamstatic.com/steam/apps/235800/header.jpg?t=1568407090";235800;"Audiosurf 2";"2015-05-26";"Dylan Fitterer";"Dylan Fitterer";10.99;"/placeholder.png"
1716;"https://cdn.akamai.steamstatic.com/steam/apps/235820/header.jpg?t=1667031619";235820;"Element4l";"2013-05-24";"I-Illusions";"I-Illusions";6.99;"/placeholder.png"
1717;"https://cdn.akamai.steamstatic.com/steam/apps/235900/header.jpg?t=1675842666";235900;"RPG Maker XP";"2013-12-13";"KADOKAWA";"Degica";18.99;"/placeholder.png"
1718;"https://cdn.akamai.steamstatic.com/steam/apps/235980/header.jpg?t=1666984160";235980;"Tetrobot and Co.";"2013-10-22";"Swing Swing Submarine";"Swing Swing Submarine";6.99;"/placeholder.png"
1719;"https://cdn.akamai.steamstatic.com/steam/apps/236010/header.jpg?t=1657612036";236010;"Bloxitivity";"2016-01-21";"55 Revolver";"Degica";8.99;"/placeholder.png"
1720;"https://cdn.akamai.steamstatic.com/steam/apps/236090/header.jpg?t=1667838728";236090;"Dust: An Elysian Tail";"2013-05-24";"Humble Hearts LLC";"Microsoft Studios";11.99;"/placeholder.png"
1721;"https://cdn.akamai.steamstatic.com/steam/apps/236110/header.jpg?t=1670875819";236110;"Dungeon Defenders II";"2017-06-20";"Trendy Entertainment";"Trendy Entertainment";0.0;"/placeholder.png"
1722;"https://cdn.akamai.steamstatic.com/steam/apps/236130/header.jpg?t=1618324829";236130;"Horizon";"2014-02-06";"L3O Interactive";"Iceberg Interactive";22.99;"/placeholder.png"
1723;"https://cdn.akamai.steamstatic.com/steam/apps/236150/header.jpg?t=1667659479";236150;"Starpoint Gemini 2";"2014-09-26";"Little Green Men Games";"Iceberg Interactive";26.99;"/placeholder.png"
1724;"https://cdn.akamai.steamstatic.com/steam/apps/236290/header.jpg?t=1447357713";236290;"Cranky Cat";"2013-06-05";"March Entertainment";"March Entertainment";1.99;"/placeholder.png"
1725;"https://cdn.akamai.steamstatic.com/steam/apps/236370/header.jpg?t=1579498657";236370;"Interstellar Marines";"2013-07-02";"Zero Point Software";"Zero Point Software";6.95;"/placeholder.png"
1726;"https://cdn.akamai.steamstatic.com/steam/apps/236390/header.jpg?t=1671733778";236390;"War Thunder";"2013-08-15";"Gaijin Entertainment";"Gaijin Entertainment";0.0;"/placeholder.png"
1727;"https://cdn.akamai.steamstatic.com/steam/apps/236430/header.jpg?t=1669850633";236430;"DARK SOULS™ II";"2014-04-25";"FromSoftware, Inc";"BANDAI NAMCO Entertainment;FromSoftware, Inc";29.99;"/placeholder.png"
1728;"https://cdn.akamai.steamstatic.com/steam/apps/236450/header.jpg?t=1580311291";236450;"PAC-MAN™ Championship Edition DX+";"2013-09-24";"Mine Loader Software Co., Ltd.";"BANDAI NAMCO Entertainment";7.99;"/placeholder.png"
1729;"https://cdn.akamai.steamstatic.com/steam/apps/236470/header.jpg?t=1594317376";236470;"PAC-MAN MUSEUM™";"2014-02-25";"BANDAI NAMCO Studio Inc.";"BANDAI NAMCO Entertainment";14.99;"/placeholder.png"
1730;"https://cdn.akamai.steamstatic.com/steam/apps/236490/header.jpg?t=1485886199";236490;"Hexodius";"2013-06-21";"Brain Slap Studio";"BANDAI NAMCO Entertainment";7.99;"/placeholder.png"
1731;"https://cdn.akamai.steamstatic.com/steam/apps/236510/header.jpg?t=1447357732";236510;"Takedown: Red Sabre";"2014-02-10";"Serellan LLC";"505 Games";3.99;"/placeholder.png"
1732;"https://cdn.akamai.steamstatic.com/steam/apps/236690/header.jpg?t=1654007385";236690;"Blood Bowl 2";"2015-09-22";"Cyanide Studios";"Focus Home Interactive";14.99;"/placeholder.png"
1733;"https://cdn.akamai.steamstatic.com/steam/apps/236730/header.jpg?t=1634818828";236730;"Anomaly 2";"2013-05-15";"11 bit studios";"11 bit studios";11.49;"/placeholder.png"
